"osm_id","amenity","house_number","road","suburb","city_district","district","state","postcode","country","iso3166"
"6786956576","Greythorn Pharmacy;Amcal","","Doncaster Road","Balwyn North","","","Victoria","3104","Australia","AU-VIC"
"3546513146","The Hotel Emerald","","Clermont Street","","Emerald","","Queensland","4720","Australia","AU-QLD"
"266625773","","","Mountain Gate Drive","Ferntree Gully","","","Victoria","3156","Australia","AU-VIC"
"6165387372","Priceline","","Glen Huntly Road","Caulfield South","","","Victoria","3185","Australia","AU-VIC"
"945024594","Creswick Hospital and Nursing Home","","Cushing Avenue","","","","Victoria","3363","Australia","AU-VIC"
"1629287263","Skewers Lebanese Restaurant","","Norman Avenue","Hammondville","","","New South Wales","2170","Australia","AU-NSW"
"5213707924","Natural Harmony Acupuncture & Chinese Medical Centre","379","Springvale Road","Springvale","","","Victoria","3171","Australia","AU-VIC"
"3006800185","","30","English Street","Essendon Fields","","","Victoria","3041","Australia","AU-VIC"
"760188404","Hauxham's","","Days Road","Grange","Grange","Greater Brisbane","Queensland","4051","Australia","AU-QLD"
"2625551954","","","Station Road","","","","Tasmania","7117","Australia","AU-TAS"
"3123633531","Plus Medical Clinic","1","Victoria Road","","","","New South Wales","2150","Australia","AU-NSW"
"7834107224","","89","Mount Eliza Way","Mount Eliza","","","Victoria","3930","Australia","AU-VIC"
"1279071461","Horsham Dental Group","","McLachlan Street","","","","Victoria","3400","Australia","AU-VIC"
"2328824964","Wollongong Day Surgery","","Crown Street","Wollongong","","","New South Wales","2500","Australia","AU-NSW"
"493879799","Colombian","","Goldfinch Loop","Woodvale","","","Western Australia","6026","Australia","AU-WA"
"3624340997","QML Pathology","","Woongarra Street","Bundaberg Central","Bundaberg Central","","Queensland","4670","Australia","AU-QLD"
"3886063390","Box Hill Mall","","Market Street","Box Hill","","","Victoria","3128","Australia","AU-VIC"
"2080989625","","233","High Street","Ashburton","","","Victoria","3147","Australia","AU-VIC"
"1537822155","St John Ambulance Kununurra","","Coolibah Drive","","","","Western Australia","6743","Australia","AU-WA"
"6690336909","","163","Macquarie Road","","","","New South Wales","2777","Australia","AU-NSW"
"7365606530","Le Tooth","","Russell Street","South Brisbane","West End","Greater Brisbane","Queensland","4101","Australia","AU-QLD"
"762746777","","28","Oaks Avenue","Dee Why","","","New South Wales","2099","Australia","AU-NSW"
"5891949950","","","Janlea Close","Rowville","","","Victoria","3178","Australia","AU-VIC"
"1453190623","","6","Linden Place","Doveton","","","Victoria","3177","Australia","AU-VIC"
"2086942273","","","Kearney Drive","Aspendale Gardens","","","Victoria","3195","Australia","AU-VIC"
"454350474","Nashville Pharmacy","","Craig Street","Brighton","Brighton","","Queensland","4017","Australia","AU-QLD"
"3778276556","The Woods Medical Centre","","Williamstown Road","Woodlands","","","Western Australia","6018","Australia","AU-WA"
"1425796925","Charleville Pharmacy","20-22","Wills Street","","","","Queensland","","Australia","AU-QLD"
"2364279455","Priority Health Pharmacy","","Mitchell Street","Stockton","","","New South Wales","2295","Australia","AU-NSW"
"1037989871","","","Lawes Street","East Maitland","","","New South Wales","2323","Australia","AU-NSW"
"2303114828","","105","Jeffcott Street","North Adelaide","","","South Australia","5006","Australia","AU-SA"
"7720771169","","","Logandale Boulevard","Cornubia","Cornubia","Greater Brisbane","Queensland","4130","Australia","AU-QLD"
"773507847","Argyle Street Medical Center","","Argyle Street","New Town","","","Tasmania","7008","Australia","AU-TAS"
"7108928688","Alternate Life Health & Wellness Centre","","George Street","","","","South Australia","5280","Australia","AU-SA"
"6673712970","Australind Chiropractor","","Mulgara Street","Australind","","","Western Australia","6233","Australia","AU-WA"
"6188969930","Marshall Lane Health Clinic","8","Marshall Lane","Kenmore","Kenmore","Greater Brisbane","Queensland","4069","Australia","AU-QLD"
"582775240","","68","Park Street","South Melbourne","","","Victoria","3205","Australia","AU-VIC"
"4903114140","","45","Hance Road","Howrah","","","Tasmania","7018","Australia","AU-TAS"
"2360480555","Cowra District Hospital","","Liverpool Lane","Taragala","","","New South Wales","2794","Australia","AU-NSW"
"1815437862","","36-38","Brewer Street","Phillip","","","","2606","Australia","AU-ACT"
"5872687910","Discount Pharmacy","","Belmore Road","Randwick","","","New South Wales","2031","Australia","AU-NSW"
"943217006","","","Station Road","Logan Central","Logan Central","Greater Brisbane","Queensland","4114","Australia","AU-QLD"
"6191905820","","115","Faulkner Street","North Hill","","","New South Wales","2350","Australia","AU-NSW"
"2200792336","Hollie Drive Medical Centre","","Centre Valley Road","","","","Victoria","3840","Australia","AU-VIC"
"2267781168","","8","Addison Road","Pennington","","","South Australia","5013","Australia","AU-SA"
"3502499375","Kirrawee Pharmacy","","Oak Road","Kirrawee","","","New South Wales","2232","Australia","AU-NSW"
"441159035","","","Nelson Street","Wallsend","","","New South Wales","2287","Australia","AU-NSW"
"7651709660","","","Leonard Street","Victoria Park","","","Western Australia","6100","Australia","AU-WA"
"4545657388","Hillcrest Private Hospital","","Talford Street","The Range","The Range","","Queensland","4700","Australia","AU-QLD"
"5164587633","","","Springfield Lakes Boulevard","","Springfield Lakes","Greater Brisbane","Queensland","4300","Australia","AU-QLD"
"3441478360","Cunderdin Health Centre","55","Lundy Avenue","","","","Western Australia","6407","Australia","AU-WA"
"5943324485","Hervey Bay dental clinic","","Nissen Street","Urraween","Urraween","","Queensland","4655","Australia","AU-QLD"
"4244074994","Byron Central Hospital","84","Ewingsdale Road","","","","New South Wales","2481","Australia","AU-NSW"
"338502132","Lismore Base Hospital","60","Uralba Street","Lismore","","","New South Wales","2480","Australia","AU-NSW"
"3722532098","","30","Watkin Tench Parade","Pemulwuy","","","New South Wales","2145","Australia","AU-NSW"
"6448989499","Blue Mountains Dental & Implant Centre","17","Station Street","","","","New South Wales","2782","Australia","AU-NSW"
"6031255785","Ulverstone Secondary College","","Charles Street","","","","Tasmania","7315","Australia","AU-TAS"
"848330446","Streaky Bay Hospital","","Flinders Drive","","","","South Australia","5680","Australia","AU-SA"
"5940163755","","","Durham Crescent","","Bray Park","Greater Brisbane","Queensland","4501","Australia","AU-QLD"
"7610778432","Caroline Acton Oral Surgery","86","Macgregor Terrace","Bardon","Bardon","Greater Brisbane","Queensland","4065","Australia","AU-QLD"
"3162173695","","","Hunter Lane","","","","New South Wales","2077","Australia","AU-NSW"
"7758641515","","","Clearfield Street","Colebee","","","New South Wales","2761","Australia","AU-NSW"
"1055787544","","336","Toorak Road","South Yarra","","","Victoria","3141","Australia","AU-VIC"
"3455062645","Dunolly Pharmacy","","Broadway","","","","Victoria","","Australia","AU-VIC"
"2155563048","Ashburton Medical Clinic","301A","High Street","Ashburton","","","Victoria","3147","Australia","AU-VIC"
"6417261036","","67","Waterloo Street","Narrabeen","","","New South Wales","2101","Australia","AU-NSW"
"498859031","","11","Old Coach Road","","","","South Australia","5173","Australia","AU-SA"
"2352030045","Hanson Road Medical Clinic","","Hanson Road","Athol Park","","","South Australia","5012","Australia","AU-SA"
"896706526","","28","Scenic Drive","Tweed Heads West","","","New South Wales","2485","Australia","AU-NSW"
"1053612856","","","Thomas Coke Drive","Thornton","","","New South Wales","2322","Australia","AU-NSW"
"3542720293","","28-30","Clare Street","Port Adelaide","","","South Australia","5015","Australia","AU-SA"
"4388444090","","","Burnett Street","Buderim","Buderim","","Queensland","4556","Australia","AU-QLD"
"3679982613","Manjimup Medical Centre","34","Rose Street","","","","Western Australia","6258","Australia","AU-WA"
"5579882853","UFS Pharmacy","130-132","Station Street","Fairfield","","","Victoria","3078","Australia","AU-VIC"
"2102774151","Kuranda Medical","","Thongon Street","","Kuranda","","Queensland","4881","Australia","AU-QLD"
"2473369243","Good Shepard Medical Centre","1080","North Road","Bentleigh East","","","Victoria","3165","Australia","AU-VIC"
"6132007755","","7","Classic Way","Burleigh Waters","Burleigh Waters","","Queensland","4220","Australia","AU-QLD"
"5924078401","Heritage Village Medical Practice","","Progress Road","","Burpengary","Greater Brisbane","Queensland","4505","Australia","AU-QLD"
"456682888","","","Pole Lane","Crows Nest","","","New South Wales","2065","Australia","AU-NSW"
"942262328","","176-178","Sandy Bay Road","Sandy Bay","","","Tasmania","7005","Australia","AU-TAS"
"5076265995","Ezy Health","","Springvale Road","Glen Waverley","","","Victoria","3150","Australia","AU-VIC"
"4385932815","","2-4","Margaret Street","","Palmwoods","","Queensland","4555","Australia","AU-QLD"
"2428104347","TerryWhite Chemmart","","Great Western Super Centre","Keperra","Keperra","","Queensland","4054","Australia","AU-QLD"
"5120918825","","400","Pound Road","Hampton Park","","","Victoria","3976","Australia","AU-VIC"
"1952164973","Discount Chemist","","Frankston-Flinders Road","Bittern","","","Victoria","3915","Australia","AU-VIC"
"5316274966","","","Nightingale Road","Tiwi","","","","0810","Australia","AU-NT"
"1815437860","","36-38","Brewer Street","Phillip","","","","2606","Australia","AU-ACT"
"426899449","Blue Mountains Family Practice","","Great Western Highway","","","","New South Wales","2774","Australia","AU-NSW"
"3792474380","","","Guy Street","","","","Queensland","4370","Australia","AU-QLD"
"3015811259","Tara Place Family Practice","","Hayes Avenue","","Boyne Island","","Queensland","","Australia","AU-QLD"
"2261379486","","2/75","Addison Road","Pennington","","","South Australia","5013","Australia","AU-SA"
"1894450104","The Canberra Hospital","","Kitchener Street","Garran","","","","2605","Australia","AU-ACT"
"5253887820","Siew C K General Practice","41A","Windsor Avenue","Springvale","","","Victoria","3171","Australia","AU-VIC"
"5309525677","Tea Tree Medical","","North East Road","","","","South Australia","5092","Australia","AU-SA"
"7836162666","","85","Mount Eliza Way","Mount Eliza","","","Victoria","3930","Australia","AU-VIC"
"427492045","East Blaxland Pharmacy","","Normic Avenue","","","","New South Wales","2774","Australia","AU-NSW"
"4954873396","Myora Medical","","Sydney Road","Fairlight","","","New South Wales","2094","Australia","AU-NSW"
"2417680744","East Bentleigh Pharmacy","953","Centre Road","Bentleigh East","","","Victoria","3165","Australia","AU-VIC"
"5326446022","","","Arnold Street","","Bendigo","","Victoria","3550","Australia","AU-VIC"
"2700943526","Dellwood Pharmacy","","Blaxcell Street","South Granville","","","New South Wales","2144","Australia","AU-NSW"
"3287021795","Westgroup Medicals","14","Victoria Square","St Albans","","","Victoria","3021","Australia","AU-VIC"
"456720924","Goolwa Medical Centre","","Crocker Street","","","","South Australia","5214","Australia","AU-SA"
"3376254961","Newcastle Dermatology","18","Christo Road","Georgetown","","","New South Wales","2298","Australia","AU-NSW"
"5531609916","Denture Clinc","","Old Port Road","Albert Park","","","South Australia","5014","Australia","AU-SA"
"4789377222","","","Roe Street","","Perth","","Western Australia","6000","Australia","AU-WA"
"4951825294","","235-287","New South Head Road","Edgecliff","","","New South Wales","2027","Australia","AU-NSW"
"5293460563","","4","Columbia Court","Norwest","","","New South Wales","2153","Australia","AU-NSW"
"2481877092","","","Sackville Street","","","","Victoria","3284","Australia","AU-VIC"
"4041199622","","300","Springvale Road","Springvale","","","Victoria","3171","Australia","AU-VIC"
"1428954241","Chemist Warehouse","551-553","Riversdale Road","Camberwell","","","Victoria","3124","Australia","AU-VIC"
"6072295748","Pound Road Medical Centre","","Bartok Court","Narre Warren South","","","Victoria","3976","Australia","AU-VIC"
"1517439467","","","Main Street","","","","South Australia","5373","Australia","AU-SA"
"7055743188","","","Station Street","","","","New South Wales","2782","Australia","AU-NSW"
"3909127047","Rosebud Medical Clinic","","First Avenue","Rosebud","","","Victoria","3940","Australia","AU-VIC"
"3800613356","Wallace Rockhole Health Centre","","Roesch Street","","Wallace Rockhole","","","","Australia","AU-NT"
"5695593663","Stones Corner Medical Centre","383","Logan Road","Stones Corner","Stones Corner","Greater Brisbane","Queensland","4120","Australia","AU-QLD"
"7012481673","","","Stanley Street","Collingwood","","","Victoria","3066","Australia","AU-VIC"
"1864449247","TerryWhite Chemmart Montmorency","45","Were Street","Montmorency","","","Victoria","3094","Australia","AU-VIC"
"3953229706","","","48","Fawkner","","","Victoria","3060","Australia","AU-VIC"
"4658376191","Blackwood Family Care","174","Main Road","Blackwood","","","South Australia","5051","Australia","AU-SA"
"2940049925","","","Ramp","Keysborough","","","Victoria","3173","Australia","AU-VIC"
"568150756","Macleay Island Pharmacy","","Southsea Terrace","","Macleay Island","Greater Brisbane","Queensland","4184","Australia","AU-QLD"
"3520906893","","451","Brunswick Street","Fitzroy","","","Victoria","3065","Australia","AU-VIC"
"6223008095","","","Newland Street","Bondi Junction","","","New South Wales","2022","Australia","AU-NSW"
"2905116440","","19","Robe Street","Port Adelaide","","","South Australia","5015","Australia","AU-SA"
"1041934032","West Brunswick Clinic","","Melville Road","Brunswick West","","","Victoria","3055","Australia","AU-VIC"
"842750161","Pharmacy Nutrition Warehouse","530","Botany Road","Beaconsfield","","","New South Wales","2018","Australia","AU-NSW"
"5574677089","","54","Grant Street","","","","Victoria","3340","Australia","AU-VIC"
"981871897","Cardinia Medical Centre","180","Princes Highway","Pakenham","","","Victoria","3810","Australia","AU-VIC"
"6601857064","","268","Ferry Road","Southport","Bundall","","Queensland","4215","Australia","AU-QLD"
"665558408","","","Ainslie Place","City","","District of Canberra Central","","2601","Australia","AU-ACT"
